tmdb_id,original_language,popularity,release_date,title,vote_average,vote_count,production_budget,domestic_gross,worldwide_gross,primary_genre,roi_domestic,roi_worldwide,release_month,franchise,collection
64688,en,14.836,2012-03-12,21 Jump Street,6.8,6527,42000000.0,138447667.0,202812429.0,Action,3.2963730238095237,4.828867357142857,3,True,Jump Street Collection
83542,en,14.681,2012-10-26,Cloud Atlas,6.8,4505,102000000.0,27108272.0,130673154.0,Action,0.2657673725490196,1.2811093529411766,10,False,
80278,en,14.66,2012-12-04,The Impossible,7.2,3614,40000000.0,19019882.0,169590606.0,Drama,0.47549705,4.23976515,12,False,
93856,en,14.658,2012-05-25,Chernobyl Diaries,5.0,842,1000000.0,18119640.0,42411721.0,Horror,18.11964,42.411721,5,False,
62214,en,14.627,2012-10-05,Frankenweenie,6.8,1685,39000000.0,35287788.0,81150788.0,Animation,0.9048150769230769,2.0807894358974357,10,False,
72105,en,14.475,2012-06-29,Ted,6.3,7727,50000000.0,218665740.0,556016627.0,Comedy,4.3733148,11.12033254,6,True,Ted Collection
72545,en,14.454,2012-02-10,Journey 2: The Mysterious Island,5.9,2152,79000000.0,103860290.0,318146162.0,Action,1.3146872151898734,4.027166607594936,2,True,Journey Collection
97630,en,14.239,2012-12-19,Zero Dark Thirty,6.9,2553,52500000.0,95720716.0,134612435.0,Drama,1.8232517333333333,2.564046380952381,12,False,
70160,en,14.212,2012-03-23,The Hunger Games,7.1,14587,80000000.0,408010692.0,677923379.0,Action,5.10013365,8.4740422375,3,True,The Hunger Games Collection
83666,en,14.086,2012-05-25,Moonrise Kingdom,7.7,3023,16000000.0,45512466.0,68848446.0,Adventure,2.844529125,4.303027875,5,False,
60747,en,13.904,2012-11-21,Red Dawn,5.4,849,65000000.0,44806783.0,48164150.0,Action,0.6893351230769231,0.740986923076923,11,False,
114150,en,13.886,2012-09-28,Pitch Perfect,7.3,4233,17000000.0,65001093.0,116044347.0,Comedy,3.823593705882353,6.826138058823529,9,True,Pitch Perfect Collection
73567,en,13.742,2012-07-27,Killer Joe,6.5,703,10000000.0,1291645.0,4659110.0,Crime,0.1291645,0.465911,7,False,
77930,en,13.7,2012-06-29,Magic Mike,6.1,1850,7000000.0,113721571.0,170549753.0,Comedy,16.245938714285714,24.364250428571427,6,True,Magic Mike Collection
61012,en,13.681,2012-10-26,Silent Hill: Revelation 3D,5.2,786,20000000.0,17530219.0,55975672.0,Thriller,0.87651095,2.7987836,10,True,Silent Hill Collection
77174,en,13.32,2012-08-17,ParaNorman,6.8,1358,60000000.0,56003051.0,108119662.0,Adventure,0.9333841833333333,1.8019943666666667,8,False,
52520,en,13.242,2012-01-19,Underworld: Awakening,6.2,2588,70000000.0,62321039.0,160379930.0,Fantasy,0.8903005571428572,2.2911418571428572,1,True,Underworld Collection
49049,en,13.223,2012-09-21,Dredd,6.7,2788,45000000.0,13414714.0,41467606.0,Action,0.29810475555555555,0.9215023555555556,9,False,
62764,en,13.221,2012-03-30,Mirror Mirror,5.8,2099,85000000.0,64935167.0,173613482.0,Adventure,0.7639431411764706,2.0425115529411766,3,False,
77016,en,13.152,2012-09-21,End of Watch,7.3,1770,15000000.0,41003371.0,57586606.0,Action,2.733558066666667,3.8391070666666667,9,False,
77877,en,13.14,2012-04-20,The Lucky One,6.9,2012,25000000.0,60457138.0,96633833.0,Drama,2.41828552,3.86535332,4,False,
82507,en,13.117,2012-10-12,Sinister,6.8,2935,3000000.0,48086903.0,87727807.0,Horror,16.028967666666667,29.242602333333334,10,True,Sinister Collection
59961,en,13.116,2012-02-10,Safe House,6.4,1997,85000000.0,126181630.0,208542162.0,Action,1.4844897647058823,2.4534372,2,False,
72570,en,13.046,2012-02-10,The Vow,7.1,2409,30000000.0,125014030.0,197618160.0,Drama,4.167134333333333,6.587272,2,False,
68722,en,12.829,2012-09-14,The Master,7.1,1323,37500000.0,16247159.0,50647416.0,Drama,0.4332575733333333,1.35059776,9,False,
87428,en,12.817,2012-06-15,That's My Boy,5.5,831,57500000.0,36931089.0,58085235.0,Comedy,0.6422798086956522,1.010178,6,False,
65086,en,12.781,2012-02-03,The Woman in Black,6.1,2122,15000000.0,54333290.0,128955898.0,Drama,3.6222193333333332,8.597059866666667,2,True,The Woman in Black Collection
72976,en,12.693,2012-11-16,Lincoln,6.8,2261,65000000.0,182207973.0,273346281.0,Biography,2.8031995846153848,4.2053274,11,False,
76493,en,12.592,2012-05-16,The Dictator,6.0,3042,65000000.0,59650222.0,180148897.0,Comedy,0.917695723076923,2.7715214923076923,5,False,
76726,en,12.556,2012-02-02,Chronicle,6.7,3084,12000000.0,64575175.0,123681790.0,Drama,5.3812645833333335,10.306815833333333,2,True,Chronicle Collection
72331,en,12.498,2012-06-22,Abraham Lincoln: Vampire Hunter,5.6,2009,67500000.0,37519139.0,137489730.0,Action,0.5558390962962962,2.036884888888889,6,False,
49526,en,12.484,2012-08-24,Premium Rush,6.2,1244,35000000.0,20275446.0,31393201.0,Action,0.5792984571428571,0.8969486,8,False,
80271,en,12.43,2012-05-04,LOL,6.1,1810,11000000.0,0.0,10431506.0,Comedy,0.0,0.9483187272727273,5,False,
77866,en,12.357,2012-01-13,Contraband,6.2,1114,25000000.0,66528000.0,98406855.0,Action,2.66112,3.9362742,1,False,
76494,en,12.27,2012-05-18,What to Expect When You're Expecting,5.9,1130,37500000.0,41152203.0,88473016.0,Comedy,1.09739208,2.3592804266666665,5,False,
75674,en,12.197,2012-02-24,Act of Valor,6.3,583,12000000.0,70012847.0,82497035.0,Action,5.834403916666667,6.874752916666667,2,False,
82633,en,12.147,2012-08-29,Lawless,7.0,1660,26000000.0,37397291.0,54393687.0,Crime,1.4383573461538461,2.0920648846153846,8,False,
60599,en,12.14,2012-09-14,Arbitrage,6.2,459,12000000.0,7919574.0,35830713.0,Drama,0.6599645,2.98589275,9,False,
59962,en,12.017,2012-02-17,This Means War,6.0,2096,65000000.0,54760791.0,156974557.0,Action,0.8424737076923077,2.4149931846153847,2,False,
87502,en,11.692,2012-11-02,Flight,6.7,3582,31000000.0,93772375.0,160558438.0,Drama,3.0249153225806453,5.179304451612904,11,False,
80585,en,11.369,2012-06-15,Rock of Ages,6.1,686,70000000.0,38518613.0,61031932.0,Comedy,0.5502659,0.8718847428571429,6,False,
82650,en,11.36,2012-08-03,Diary of a Wimpy Kid: Dog Days,6.2,440,22000000.0,49008662.0,77229695.0,Comedy,2.2276664545454548,3.510440681818182,8,True,Diary of a Wimpy Kid Collection
64689,en,11.298,2012-11-30,Killing Them Softly,6.0,1105,15000000.0,14945541.0,39238443.0,Crime,0.9963694,2.6158962,11,False,
81796,en,11.273,2012-04-13,Lockout,5.9,1004,20000000.0,14326865.0,33943049.0,Action,0.71634325,1.69715245,4,False,
49527,en,11.263,2012-01-27,Man on a Ledge,6.3,1460,42000000.0,18620000.0,49621440.0,Action,0.44333333333333336,1.1814628571428571,1,False,
84199,en,11.25,2012-10-19,The First Time,7.0,1426,2000000.0,17061.0,17061.0,Comedy,0.0085305,0.0085305,10,False,
68812,en,11.248,2012-09-01,The Iceman,6.5,562,10000000.0,1930282.0,3623609.0,Biography,0.1930282,0.3623609,9,False,
86838,en,10.967,2012-10-12,Seven Psychopaths,6.8,2109,13500000.0,15024049.0,33035736.0,Comedy,1.1128925185185186,2.4470915555555557,10,False,
85446,en,10.925,2012-07-27,Step Up Revolution,6.8,1252,33000000.0,35074677.0,165552290.0,Drama,1.062869,5.0167360606060605,7,True,Step Up Collection
8007,en,10.886,2001-11-30,Behind Enemy Lines,6.1,705,40000000.0,58855732.0,58855732.0,Action,1.4713933,1.4713933,11,True,Behind Enemy Lines Collection
72207,en,10.729,2012-04-27,The Five-Year Engagement,5.8,742,30000000.0,28700285.0,61623819.0,Comedy,0.9566761666666667,2.0541273,4,False,
86837,fr,10.705,2012-12-19,Amour,7.7,746,9700000.0,6738954.0,36787044.0,Drama,0.6947375257731959,3.792478762886598,12,False,
77953,en,10.266,2012-08-10,The Campaign,5.7,982,95000000.0,86907746.0,104907746.0,Comedy,0.9148183789473684,1.1042920631578947,8,False,
87826,en,10.265,2012-10-12,Here Comes the Boom,6.0,812,42000000.0,45290318.0,73239258.0,Action,1.0783409047619048,1.7437918571428572,10,False,
72431,en,10.247,2012-01-11,Red Tails,6.0,256,58000000.0,49876377.0,50365498.0,Action,0.8599375344827587,0.8683706551724137,1,False,
80035,en,10.228,2012-07-27,The Watch,5.4,1356,55000000.0,34353000.0,67130045.0,Action,0.6246,1.2205462727272727,7,False,
88042,en,10.124,2012-12-25,Parental Guidance,5.8,276,25000000.0,77267296.0,120832383.0,Comedy,3.09069184,4.83329532,12,False,
96724,en,9.987,2012-11-16,Anna Karenina,6.7,1265,49000000.0,12816367.0,71004627.0,Drama,0.2615585102040816,1.4490740204081634,11,False,
94348,en,9.962,2012-10-18,Alex Cross,5.1,424,35000000.0,25888412.0,35426759.0,Action,0.7396689142857142,1.0121931142857143,10,False,
50647,en,9.896,2012-02-24,Wanderlust,5.4,693,32500000.0,17288155.0,24159934.0,Fantasy,0.5319432307692308,0.7433825846153846,2,False,
9573,en,9.839,2002-08-06,Blood Work,6.2,356,50000000.0,26199517.0,26199517.0,Thriller,0.52399034,0.52399034,8,False,
127493,en,9.813,2012-09-14,Stolen,5.3,559,35000000.0,289773.0,17967746.0,Action,0.00827922857142857,0.5133641714285714,9,False,
57214,en,9.715,2012-03-02,Project X,6.4,2968,12000000.0,54731865.0,103028188.0,Comedy,4.56098875,8.585682333333333,3,False,
81836,en,9.563,2012-06-22,To Rome with Love,5.7,1097,21500000.0,16684352.0,74326015.0,Comedy,0.7760163720930232,3.457023953488372,6,False,
97614,en,9.491,2012-12-07,Deadfall,5.9,357,6000000.0,66351.0,1673635.0,Crime,0.0110585,0.2789391666666667,12,False,
121986,en,9.42,2013-05-17,Frances Ha,7.4,624,3000000.0,4067398.0,11262769.0,Comedy,1.3557993333333334,3.754256333333333,5,False,
76489,en,9.358,2012-04-13,The Three Stooges,5.1,215,30000000.0,44338224.0,54052249.0,Comedy,1.4779408,1.8017416333333334,4,False,
71864,en,9.216,2012-08-15,The Odd Life of Timothy Green,6.7,605,40000000.0,51853450.0,55249159.0,Comedy,1.29633625,1.381228975,8,False,
84332,en,9.214,2012-06-08,Safety Not Guaranteed,6.9,792,750000.0,4010957.0,4422318.0,Comedy,5.3479426666666665,5.896424,6,False,
98548,en,9.078,2012-06-29,People Like Us,6.8,360,16000000.0,12431792.0,12617472.0,Comedy,0.776987,0.788592,6,False,
134597,en,9.059,2012-09-21,The Collection,6.1,465,10000000.0,6810754.0,8890094.0,Action,0.6810754,0.8890094,9,True,The Collector Collection
77883,en,8.978,2012-08-31,The Possession,5.9,918,14000000.0,49130588.0,82925064.0,Horror,3.5093277142857144,5.9232188571428575,8,False,
77948,en,8.974,2012-09-06,The Cold Light of Day,5.1,463,20000000.0,3763583.0,25361206.0,Action,0.18817915,1.2680603,9,False,
82990,en,8.965,2012-10-19,Paranormal Activity 4,5.4,1026,5000000.0,53900335.0,142817992.0,Horror,10.780067,28.5635984,10,True,Paranormal Activity Collection
82687,en,8.939,2012-12-19,The Guilt Trip,5.4,403,40000000.0,37134215.0,41294674.0,Comedy,0.928355375,1.03236685,12,False,
83770,en,8.919,2012-12-21,On the Road,5.6,518,25000000.0,720828.0,9313302.0,Adventure,0.02883312,0.37253208,12,False,
10559,en,8.833,2000-04-28,Frequency,7.1,791,31000000.0,44983704.0,68079671.0,Sci-Fi,1.4510872258064516,2.1961184193548386,4,False,
82505,en,8.72,2012-09-21,House at the End of the Street,5.8,1033,6900000.0,31611916.0,44103982.0,Drama,4.581437101449275,6.391881449275362,9,False,
133694,en,8.702,2012-12-28,Promised Land,6.2,378,15000000.0,7597898.0,12394562.0,Drama,0.5065265333333333,0.8263041333333333,12,False,
74534,en,8.665,2012-05-25,The Best Exotic Marigold Hotel,6.9,756,10000000.0,46383639.0,134639780.0,Comedy,4.6383639,13.463978,5,True,Best Exotic Marigold Hotel Collection
70436,en,8.635,2012-04-27,The Raven,6.3,681,26000000.0,16008272.0,30601801.0,Crime,0.6157027692307693,1.176992346153846,4,False,
123678,id,8.63,2012-08-31,The Act of Killing,7.8,326,1000000.0,486919.0,1227316.0,Crime,0.486919,1.227316,8,False,
54054,en,8.62,2012-01-27,One for the Money,5.5,615,42000000.0,26414527.0,36197221.0,Action,0.6289173095238095,0.8618385952380953,1,False,
87825,en,8.548,2012-09-21,Trouble with the Curve,6.7,613,60000000.0,35763137.0,47818913.0,Drama,0.5960522833333334,0.7969818833333333,9,False,
82696,en,8.313,2012-08-07,Hope Springs,6.1,429,30000000.0,63536011.0,133085295.0,Comedy,2.1178670333333334,4.4361765,8,False,
75638,en,8.25,2012-07-12,Red Lights,6.1,615,17700000.0,49521.0,14518884.0,Drama,0.0027977966101694917,0.8202759322033898,7,False,
82390,en,8.143,2012-10-05,The Paperboy,5.5,409,12500000.0,677200.0,4027663.0,Crime,0.054176,0.32221304,10,False,
101179,en,8.102,2012-08-06,Truth or Dare,5.6,194,3500000.0,41411015.0,95127344.0,Horror,11.83171857142857,27.179241142857144,8,False,
88005,en,8.092,2012-06-22,Seeking a Friend for the End of the World,6.4,1108,10000000.0,7078738.0,11766959.0,Adventure,0.7078738,1.1766959,6,False,
72358,en,8.017,2012-03-08,A Thousand Words,6.1,685,40000000.0,18450127.0,20790486.0,Comedy,0.461253175,0.51976215,3,False,
101173,en,8.016,2012-01-19,Coriolanus,6.0,215,10000000.0,749641.0,2179623.0,Drama,0.0749641,0.2179623,1,False,
133931,en,7.931,2012-07-07,Zambezia,5.6,131,20000000.0,0.0,34454336.0,Adventure,0.0,1.7227168,7,False,
77875,en,7.778,2012-12-07,Playing for Keeps,5.6,420,35000000.0,2000000.0,2000000.0,Comedy,0.05714285714285714,0.05714285714285714,12,False,
79694,en,7.714,2012-08-24,The Apparition,4.3,221,17000000.0,4936819.0,10637281.0,Horror,0.29040111764705884,0.6257224117647059,8,False,
118612,en,7.712,2012-09-14,After,5.7,86,650000.0,0.0,0.0,Drama,0.0,0.0,9,False,
132316,hi,7.701,2012-11-13,Jab Tak Hai Jaan,6.9,107,9200000.0,3047539.0,5806666.0,Drama,0.3312542391304348,0.631159347826087,11,False,
9364,en,7.61,2012-04-09,Wuthering Heights,6.1,115,8000000.0,100915.0,2721534.0,Drama,0.012614375,0.34019175,4,False,
84175,en,7.53,2012-06-29,Beasts of the Southern Wild,6.9,605,1800000.0,12795746.0,23265132.0,Adventure,7.108747777777777,12.925073333333334,6,False,
82525,en,7.504,2012-07-06,Savages,6.3,1246,45000000.0,47323100.0,82513490.0,Crime,1.0516244444444445,1.833633111111111,7,False,
84329,en,7.485,2012-08-16,Robot & Frank,6.9,620,2500000.0,3317468.0,4934356.0,Comedy,1.3269872,1.9737424,8,False,
109513,en,7.48,2012-08-22,Hit & Run,5.7,312,22000000.0,13749300.0,17216955.0,Action,0.6249681818181818,0.7825888636363636,8,False,
76487,en,7.403,2012-01-06,The Devil Inside,4.7,441,1000000.0,53262945.0,101759490.0,Horror,53.262945,101.75949,1,False,
83686,en,7.201,2012-09-07,The Words,6.6,628,6000000.0,11494838.0,16369708.0,Drama,1.9158063333333333,2.7282846666666667,9,False,
101267,en,7.139,2012-07-05,Katy Perry: Part of Me,6.8,147,12000000.0,25326071.0,32700439.0,Documentary,2.110505916666667,2.7250365833333334,7,False,
118957,en,7.117,2012-09-14,Bait,5.5,358,35000000.0,15325127.0,15471969.0,Action,0.43786077142857144,0.4420562571428571,9,False,
84355,en,7.115,2012-06-14,Your Sister's Sister,6.6,192,120000.0,1597486.0,3090593.0,Comedy,13.312383333333333,25.754941666666667,6,False,
82679,en,7.072,2012-10-26,Fun Size,5.5,249,14000000.0,9409538.0,11166615.0,Adventure,0.6721098571428571,0.7976153571428571,10,False,
84174,en,7.05,2012-09-06,Bachelorette,5.4,755,3000000.0,446770.0,12577401.0,Comedy,0.14892333333333332,4.192467,9,False,
74725,en,7.036,2012-01-04,Kill List,6.1,332,800000.0,29063.0,462206.0,Crime,0.03632875,0.5777575,1,False,
84188,en,6.93,2012-08-24,Compliance,6.4,340,270000.0,319285.0,830700.0,Biography,1.182537037037037,3.0766666666666667,8,False,
96599,en,6.877,2012-03-11,Eden,6.8,100,2300000.0,0.0,0.0,Drama,0.0,0.0,3,False,
63574,en,6.787,2012-01-13,Joyful Noise,6.4,70,27500000.0,30932113.0,31157914.0,Comedy,1.124804109090909,1.1330150545454545,1,False,
78698,en,6.76,2012-02-03,Big Miracle,6.6,250,40000000.0,20157300.0,25268680.0,Biography,0.5039325,0.631717,2,False,
73935,en,6.65,2012-11-02,Vamps,5.0,145,16000000.0,3361.0,94812.0,Comedy,0.0002100625,0.00592575,11,False,
82533,en,6.625,2012-04-06,Damsels in Distress,5.5,103,3000000.0,1007535.0,1324299.0,Comedy,0.335845,0.441433,4,False,
82684,en,6.546,2012-10-26,Chasing Mavericks,7.0,329,20000000.0,6002756.0,8300821.0,Biography,0.3001378,0.41504105,10,False,
94352,en,6.538,2012-12-21,Cirque du Soleil: Worlds Away,6.8,82,25000000.0,12512862.0,28012862.0,Fantasy,0.50051448,1.12051448,12,False,
113947,en,6.46,2012-10-18,The Sessions,6.9,296,1000000.0,6002451.0,11495204.0,Biography,6.002451,11.495204,10,False,
115210,en,6.394,2012-10-05,Stitches,5.6,138,2000000.0,0.0,63555.0,Horror,0.0,0.0317775,10,False,
84178,en,6.334,2012-01-21,Black Rock,4.9,118,1000000.0,0.0,0.0,Horror,0.0,0.0,1,False,
80215,en,6.202,2012-05-18,Indie Game: The Movie,7.8,259,100000.0,0.0,0.0,Documentary,0.0,0.0,5,False,
134371,en,6.148,2012-10-12,Atlas Shrugged: Part II,5.4,66,10000000.0,3336053.0,3336053.0,Drama,0.3336053,0.3336053,10,True,Atlas Shrugged Collection
82631,en,6.14,2012-09-28,Won't Back Down,6.3,64,19000000.0,5310554.0,5745503.0,Drama,0.27950284210526316,0.3023948947368421,9,False,
78381,en,6.12,2012-08-10,Twixt,5.0,132,7000000.0,0.0,1268346.0,Comedy,0.0,0.18119228571428572,8,False,
89708,en,6.015,2012-08-22,Samsara,8.2,276,4000000.0,2672413.0,5966671.0,Documentary,0.66810325,1.49166775,8,False,
100046,en,5.945,2012-04-27,The Giant Mechanical Man,6.3,70,900000.0,7396.0,7396.0,Comedy,0.008217777777777777,0.008217777777777777,4,False,
80468,en,5.908,2012-10-05,Some Guy Who Kills People,6.1,59,300000.0,0.0,0.0,Comedy,0.0,0.0,10,False,
67660,en,5.905,2012-04-20,Think Like a Man,6.9,438,12000000.0,91547205.0,113373764.0,Comedy,7.62893375,9.447813666666667,4,True,Think Like a Man Collection
117942,en,5.405,2012-03-28,Girls Gone Dead,3.5,20,500000.0,0.0,0.0,Comedy,0.0,0.0,3,False,
103328,fr,5.31,2012-10-17,Holy Motors,7.0,431,4000000.0,641054.0,4230426.0,Drama,0.1602635,1.0576065,10,False,
95755,en,5.302,2012-03-10,Small Apartments,5.9,75,2000000.0,0.0,0.0,Comedy,0.0,0.0,3,False,
79940,en,4.946,2012-03-02,Tim and Eric's Billion Dollar Movie,5.7,61,3000000.0,201436.0,223652.0,Comedy,0.06714533333333333,0.07455066666666667,3,False,
79935,en,4.738,2012-04-01,Fortress,5.4,21,12000000.0,6730578.0,46730578.0,Documentary,0.5608815,3.8942148333333333,4,False,
89325,en,4.656,2012-04-20,Darling Companion,5.0,46,12000000.0,793352.0,1200346.0,Comedy,0.06611266666666667,0.10002883333333333,4,False,
96399,en,4.519,2012-06-01,For Greater Glory: The True Story of Cristiada,6.6,63,12000000.0,5669081.0,10026255.0,Drama,0.47242341666666665,0.83552125,6,False,
168027,en,4.476,2012-04-22,Freaky Deaky,5.1,28,6000000.0,0.0,0.0,Comedy,0.0,0.0,4,False,
88036,en,4.417,2012-08-17,Sparkle,5.9,53,10000000.0,24397469.0,24660323.0,Drama,2.4397469,2.4660323,8,False,
139715,en,4.268,2012-04-27,Detention of the Dead,5.0,50,500000.0,1778.0,1778.0,Action,0.003556,0.003556,4,False,
122930,en,4.236,2012-01-04,Breathless,5.4,18,7000000.0,19910002.0,19910002.0,Comedy,2.844286,2.844286,1,False,
92635,en,3.595,2012-03-16,Snow White: A Deadly Summer,4.1,14,1000000.0,0.0,0.0,Horror,0.0,0.0,3,False,
122083,fr,3.535,2012-09-09,Superstar,5.3,49,14000000.0,30628981.0,30628981.0,Drama,2.1877843571428572,2.1877843571428572,9,False,
281778,en,3.412,2012-08-29,Survivor,4.8,55,20000000.0,0.0,1703281.0,Biography,0.0,0.08516405,8,False,
89857,en,3.38,2012-03-06,High Road,5.6,38,546173.0,0.0,0.0,Comedy,0.0,0.0,3,False,
98369,en,3.253,2012-04-13,Blue Like Jazz,5.9,35,1200000.0,595018.0,595018.0,Comedy,0.49584833333333334,0.49584833333333334,4,False,
121602,zh,3.035,2012-11-09,Dangerous Liaisons,6.2,22,24200000.0,17000.0,10447579.0,Drama,0.0007024793388429752,0.43171814049586776,11,False,
97794,tl,2.948,2012-05-11,The Road,5.1,24,25000000.0,8114270.0,29206732.0,Documentary,0.3245708,1.16826928,5,False,
193603,en,2.914,2012-10-13,Hayride,4.6,10,60000.0,0.0,0.0,Crime,0.0,0.0,10,True,Hayride Collection
89070,ru,2.84,2012-06-06,Stone,4.9,8,22000000.0,1810078.0,4065020.0,Drama,0.08227627272727273,0.18477363636363636,6,False,
158150,en,2.808,2012-07-21,How to Fall in Love,5.9,35,4000000.0,0.0,0.0,Comedy,0.0,0.0,7,False,
143942,en,2.409,2012-09-09,Highway,2.7,3,2000000.0,0.0,0.0,Comedy,0.0,0.0,9,False,
126962,en,2.168,2012-10-31,Infected,2.4,8,2100000.0,0.0,0.0,Action,0.0,0.0,10,False,
139948,en,1.958,2012-11-01,Burn,7.1,14,225000.0,1109276.0,1109276.0,Documentary,4.930115555555555,4.930115555555555,11,False,
150211,en,1.928,2012-10-10,The Frozen,4.2,20,250000.0,0.0,0.0,Drama,0.0,0.0,10,False,
139998,en,1.907,2012-01-23,Supporting Characters,6.7,13,60000.0,4917.0,4917.0,Comedy,0.08195,0.08195,1,False,
147767,en,1.824,2012-12-07,Khiladi 786,4.7,16,5600000.0,385422.0,14683763.0,Action,0.06882535714285715,2.622100535714286,12,True,Khiladi
137955,en,1.755,2012-01-01,Crowsnest,4.9,18,1200000.0,0.0,0.0,Horror,0.0,0.0,1,False,
146313,en,1.666,2012-12-10,The Cottage,4.3,14,5000000.0,0.0,1504960.0,Drama,0.0,0.300992,12,False,
83588,en,1.62,2012-01-20,Middle of Nowhere,6.5,11,200000.0,236806.0,236806.0,Drama,1.18403,1.18403,1,False,
89750,en,1.4,2012-04-21,"Pink Ribbons, Inc.",6.8,6,1200000.0,26608.0,26608.0,Documentary,0.022173333333333333,0.022173333333333333,4,False,
91316,en,1.4,2012-02-15,Deadline,5.5,4,1800000.0,0.0,0.0,Drama,0.0,0.0,2,False,
85440,en,1.4,2012-06-07,The Collector,0.5,2,3000000.0,7712114.0,10473836.0,Action,2.570704666666667,3.4912786666666666,6,False,
98557,en,1.392,2012-02-03,Dysfunctional Friends,5.3,6,1800000.0,0.0,0.0,Comedy,0.0,0.0,2,False,
312113,en,1.366,2012-12-07,Black November,5.9,5,7500000.0,0.0,32572.0,Action,0.0,0.004342933333333333,12,False,
71679,en,1.325,2012-09-14,Resident Evil: Retribution,5.7,2321,65000000.0,42345531.0,240647629.0,Action,0.6514697076923077,3.7022712153846156,9,True,Resident Evil Collection
84318,lt,1.304,2012-09-28,The Other Dream Team,7.5,12,500000.0,134109.0,314444.0,Documentary,0.268218,0.628888,9,False,
211557,en,1.266,2012-10-28,Vessel,6.3,13,800000.0,0.0,0.0,Drama,0.0,0.0,10,False,
128484,en,1.239,2012-08-11,Boogeyman,5.6,15,20000000.0,46752382.0,67192859.0,Horror,2.3376191,3.35964295,8,False,
112456,en,1.186,2012-06-01,Hardflip,5.0,7,1000000.0,96734.0,96734.0,Action,0.096734,0.096734,6,False,
151693,en,1.111,2012-01-07,Morgan,6.7,12,8000000.0,3915251.0,7298786.0,Drama,0.489406375,0.91234825,1,False,
180383,en,1.076,2012-10-04,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,7.1,18,500000.0,152449.0,152449.0,Documentary,0.304898,0.304898,10,False,
89191,en,0.991,2012-03-08,Saving Face,7.2,10,2500000.0,1187266.0,1269705.0,Crime,0.4749064,0.507882,3,False,
136466,en,0.968,2013-08-23,Sparrows Dance,7.4,6,175000.0,2602.0,2602.0,Comedy,0.014868571428571429,0.014868571428571429,8,False,
98604,ru,0.955,2012-06-06,Cinderella,4.6,8,95000000.0,201151353.0,534551353.0,Musical,2.117382663157895,5.626856347368421,6,False,
286475,en,0.906,2012-05-24,Split,5.3,2,5000000.0,138141585.0,278964806.0,Comedy,27.628317,55.7929612,5,False,
84320,en,0.84,2012-03-16,Payback,5.0,1,50000000.0,81526121.0,161626121.0,Documentary,1.63052242,3.23252242,3,False,
180705,en,0.716,2012-10-23,Benji,8.0,4,500000.0,31559560.0,31559560.0,Crime,63.11912,63.11912,10,False,
107033,fr,0.666,2012-05-02,Redemption,3.8,2,23000000.0,36686.0,13593473.0,Adventure,0.0015950434782608695,0.5910205652173913,5,False,
159783,en,0.655,2012-04-01,Trapped,5.8,2,30000000.0,6916869.0,6916869.0,Drama,0.2305623,0.2305623,4,False,
56893,en,0.632,2012-08-06,Salt,1.0,1,130000000.0,118311368.0,290650494.0,Action,0.9100874461538462,2.2357730307692307,8,False,
521471,en,0.625,2012-02-16,Niagara,8.0,1,1250000.0,2500000.0,2500000.0,Animation,2.0,2.0,2,False,
320843,en,0.6,2012-12-18,Insomnia,10.0,1,46000000.0,67263182.0,113622499.0,Drama,1.4622430869565217,2.4700543260869567,12,False,
369798,en,0.6,2012-09-10,Monster,7.0,1,5000000.0,34469210.0,64240813.0,Action,6.893842,12.8481626,9,False,
98075,en,0.6,2012-03-11,Wolf,7.0,2,70000000.0,65011757.0,131011757.0,Action,0.9287393857142857,1.8715965285714287,3,False,
356228,en,0.6,2012-05-24,Identity,6.3,3,28000000.0,52131264.0,82183683.0,Drama,1.8618308571428572,2.9351315357142855,5,False,
356501,en,0.6,2012-06-09,Brother,6.0,1,12000000.0,450594.0,450594.0,Drama,0.0375495,0.0375495,6,False,
241151,en,0.6,2012-07-14,Jackpot,6.0,1,400000.0,44452.0,44452.0,Comedy,0.11113,0.11113,7,False,
274278,en,0.6,2012-06-09,Transcendence,5.5,2,100000000.0,23022309.0,103039258.0,Drama,0.23022309,1.03039258,6,False,
176069,en,0.6,2012-04-22,Foreign Letters,5.3,3,40000.0,0.0,0.0,Comedy,0.0,0.0,4,False,
142377,en,0.6,2012-01-21,Belly,0.0,1,3000000.0,9639390.0,9639390.0,Animation,3.21313,3.21313,1,False,
68721,en,32.093,2013-05-03,Iron Man 3,6.9,14155,200000000.0,408992272.0,1215392272.0,Action,2.04496136,6.07696136,5,True,Iron Man Collection
76338,en,31.014,2013-11-08,Thor: The Dark World,6.7,10171,150000000.0,206362140.0,644602516.0,Action,1.3757476,4.297350106666666,11,True,Thor Collection
106646,en,29.518,2013-12-25,The Wolf of Wall Street,7.9,12411,100000000.0,116900694.0,389870414.0,Biography,1.16900694,3.89870414,12,False,
49047,en,27.836,2013-10-04,Gravity,7.2,9586,110000000.0,274092705.0,693698673.0,Drama,2.4917518636363636,6.306351572727273,10,False,
49521,en,27.667,2013-06-14,Man of Steel,6.5,9758,225000000.0,291045518.0,667999518.0,Action,1.2935356355555556,2.9688867466666666,6,True,Man of Steel Collection
