movie_title,person_name,production_budget,domestic_gross,roi_domestic,worldwide_gross,roi_worldwide,movie_id
Alice in Wonderland,Mia Wasikowska,200000000.0,334191110.0,1.67095555,1025491110.0,5.12745555,12155
Alice in Wonderland,Johnny Depp,200000000.0,334191110.0,1.67095555,1025491110.0,5.12745555,12155
Alice in Wonderland,Anne Hathaway,200000000.0,334191110.0,1.67095555,1025491110.0,5.12745555,12155
Alice in Wonderland,Helena Bonham Carter,200000000.0,334191110.0,1.67095555,1025491110.0,5.12745555,12155
Alice in Wonderland,Crispin Glover,200000000.0,334191110.0,1.67095555,1025491110.0,5.12745555,12155
The Expendables,Sylvester Stallone,82000000.0,103068524.0,1.2569332195121952,268268174.0,3.2715630975609757,27578
The Expendables,Jason Statham,82000000.0,103068524.0,1.2569332195121952,268268174.0,3.2715630975609757,27578
The Expendables,Jet Li,82000000.0,103068524.0,1.2569332195121952,268268174.0,3.2715630975609757,27578
The Expendables,Dolph Lundgren,82000000.0,103068524.0,1.2569332195121952,268268174.0,3.2715630975609757,27578
The Expendables,Eric Roberts,82000000.0,103068524.0,1.2569332195121952,268268174.0,3.2715630975609757,27578
Tangled,Mandy Moore,260000000.0,200821936.0,0.7723920615384615,586477240.0,2.255681692307692,38757
Tangled,Zachary Levi,260000000.0,200821936.0,0.7723920615384615,586477240.0,2.255681692307692,38757
Tangled,Donna Murphy,260000000.0,200821936.0,0.7723920615384615,586477240.0,2.255681692307692,38757
Tangled,Ron Perlman,260000000.0,200821936.0,0.7723920615384615,586477240.0,2.255681692307692,38757
Tangled,Brad Garrett,260000000.0,200821936.0,0.7723920615384615,586477240.0,2.255681692307692,38757
The Twilight Saga: Eclipse,Kristen Stewart,68000000.0,300531751.0,4.419584573529412,706102828.0,10.383865117647058,24021
The Twilight Saga: Eclipse,Robert Pattinson,68000000.0,300531751.0,4.419584573529412,706102828.0,10.383865117647058,24021
The Twilight Saga: Eclipse,Taylor Lautner,68000000.0,300531751.0,4.419584573529412,706102828.0,10.383865117647058,24021
The Twilight Saga: Eclipse,Bryce Dallas Howard,68000000.0,300531751.0,4.419584573529412,706102828.0,10.383865117647058,24021
The Twilight Saga: Eclipse,Dakota Fanning,68000000.0,300531751.0,4.419584573529412,706102828.0,10.383865117647058,24021
The Book of Eli,Denzel Washington,80000000.0,94835059.0,1.1854382375,158750817.0,1.9843852125,20504
The Book of Eli,Gary Oldman,80000000.0,94835059.0,1.1854382375,158750817.0,1.9843852125,20504
The Book of Eli,Mila Kunis,80000000.0,94835059.0,1.1854382375,158750817.0,1.9843852125,20504
The Book of Eli,Ray Stevenson,80000000.0,94835059.0,1.1854382375,158750817.0,1.9843852125,20504
The Book of Eli,Jennifer Beals,80000000.0,94835059.0,1.1854382375,158750817.0,1.9843852125,20504
The Bourne Supremacy,Matt Damon,85000000.0,176087450.0,2.0716170588235294,311001124.0,3.658836752941177,2502
The Bourne Supremacy,Franka Potente,85000000.0,176087450.0,2.0716170588235294,311001124.0,3.658836752941177,2502
The Bourne Supremacy,Brian Cox,85000000.0,176087450.0,2.0716170588235294,311001124.0,3.658836752941177,2502
The Bourne Supremacy,Julia Stiles,85000000.0,176087450.0,2.0716170588235294,311001124.0,3.658836752941177,2502
The Bourne Supremacy,Karl Urban,85000000.0,176087450.0,2.0716170588235294,311001124.0,3.658836752941177,2502
Shutter Island,Leonardo DiCaprio,80000000.0,128012934.0,1.600161675,299461782.0,3.743272275,11324
Shutter Island,Mark Ruffalo,80000000.0,128012934.0,1.600161675,299461782.0,3.743272275,11324
Shutter Island,Ben Kingsley,80000000.0,128012934.0,1.600161675,299461782.0,3.743272275,11324
Shutter Island,Max von Sydow,80000000.0,128012934.0,1.600161675,299461782.0,3.743272275,11324
Shutter Island,Michelle Williams,80000000.0,128012934.0,1.600161675,299461782.0,3.743272275,11324
The Bourne Identity,Matt Damon,60000000.0,121468960.0,2.0244826666666667,214357371.0,3.57262285,2501
